bundle,downstream_accuracy_linear,downstream_accuracy_random_forest,downstream_accuracy_xgboost,downstream_average_precision_linear,downstream_average_precision_random_forest,downstream_average_precision_xgboost,downstream_balanced_accuracy_linear,downstream_balanced_accuracy_random_forest,downstream_balanced_accuracy_xgboost,downstream_f1_linear,downstream_f1_random_forest,downstream_f1_xgboost,downstream_roc_auc_linear,downstream_roc_auc_random_forest,downstream_roc_auc_xgboost,downstream_runtime_seconds,imputation_mae,imputation_nmae,imputation_nrmse,imputation_rmse,imputation_runtime_seconds,method,missing_fraction,pattern,seed,status,error
pattern_mcar__frac_0p700__seed_3,0.8775510204081632,0.8571428571428571,0.8571428571428571,0.3979305796560938,0.32830616081267733,0.34502163872525543,0.6546184738955824,0.5606425702811245,0.5606425702811245,0.45454545454545453,0.2222222222222222,0.2222222222222222,0.6827309236947791,0.5867469879518072,0.5622489959839359,0.5210475419880822,3.49405530396496,0.014402536290045176,0.03181337168515826,7.7179239708193945,,tab_impute,0.7,mcar,3,ok,
pattern_mcar__frac_0p700__seed_4,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.19683581343746664,0.2584882366190225,0.1994975703569533,0.5,0.5,0.5,0.0,0.0,0.0,0.5153061224489796,0.5884353741496599,0.6062925170068028,0.7364942079875618,31.527701515474888,0.17515389730819383,0.22098686565669273,39.77763581820469,,global_mean,0.7,mcar,4,ok,
pattern_mcar__frac_0p700__seed_4,0.8571428571428571,0.8673469387755102,0.8469387755102041,0.2168492039813281,0.2877611318722254,0.24072419242640136,0.5,0.5357142857142857,0.5238095238095238,0.0,0.13333333333333333,0.11764705882352941,0.5178571428571429,0.5778061224489797,0.5960884353741497,0.7814374169684015,33.683222955239415,0.18712901641799676,0.24639017316200146,44.35023116916026,,row_mean,0.7,mcar,4,ok,
pattern_mcar__frac_0p700__seed_4,0.826530612244898,0.8571428571428571,0.826530612244898,0.26641537573658863,0.2523969902561688,0.20348538532887184,0.5119047619047619,0.5,0.5119047619047619,0.10526315789473684,0.0,0.10526315789473684,0.5659013605442177,0.5369897959183674,0.45663265306122447,0.7982727080234326,14.577631473311639,0.080986841518398,0.1768379053372091,31.830822960697642,,soft_impute,0.7,mcar,4,ok,
pattern_mcar__frac_0p700__seed_4,0.7959183673469388,0.8673469387755102,0.8673469387755102,0.29717472252099053,0.3330919772331555,0.4250560325822068,0.5535714285714286,0.5952380952380952,0.5952380952380952,0.23076923076923078,0.3157894736842105,0.3157894736842105,0.7712585034013605,0.6798469387755102,0.7576530612244898,0.5442164170090109,3.5354589222811605,0.01964143845711756,0.042913406374771604,7.724413147458889,,tab_impute,0.7,mcar,4,ok,
pattern_mcar__frac_0p700__seed_5,0.8775510204081632,0.8775510204081632,0.8775510204081632,0.15100490470176953,0.28527365109995906,0.3037119559598803,0.5,0.5,0.5717054263565892,0.0,0.0,0.25,0.5746124031007752,0.7000968992248062,0.7151162790697674,0.7399867500062101,31.50089875213004,0.12984706822807107,0.16958168826134304,41.14051757220182,,global_mean,0.7,mcar,5,ok,
pattern_mcar__frac_0p700__seed_5,0.8775510204081632,0.8775510204081632,0.8673469387755102,0.2031185497670966,0.1657284615020922,0.16072566196284882,0.5,0.5,0.4941860465116279,0.0,0.0,0.0,0.4321705426356589,0.6337209302325582,0.6075581395348837,0.8168759170221165,32.98399999065083,0.13596042865066293,0.18531746863515752,44.95801789088922,,row_mean,0.7,mcar,5,ok,
pattern_mcar__frac_0p700__seed_5,0.826530612244898,0.8775510204081632,0.8367346938775511,0.24406676812562061,0.17028746881929402,0.19175719596054452,0.5784883720930232,0.5,0.5125968992248062,0.2608695652173913,0.0,0.1111111111111111,0.687984496124031,0.6400193798449613,0.6773255813953488,0.7778489580377936,16.66067633075943,0.06867550012679072,0.14590064605104852,35.39549673198437,,soft_impute,0.7,mcar,5,ok,
pattern_mcar__frac_0p700__seed_5,0.8163265306122449,0.8571428571428571,0.8163265306122449,0.3344975849032644,0.2690001634637344,0.27462066490276826,0.5368217054263565,0.4883720930232558,0.5368217054263565,0.18181818181818182,0.0,0.18181818181818182,0.7887596899224807,0.7257751937984496,0.7761627906976745,0.5449907910078764,3.5359975856549717,0.0145754228592538,0.03230940277876856,7.838261114129252,,tab_impute,0.7,mcar,5,ok,
pattern_mcar__frac_0p700__seed_6,0.8673469387755102,0.8673469387755102,0.8673469387755102,0.14447972721078475,0.2573467588327169,0.2366258597596353,0.5,0.5,0.5,0.0,0.0,0.0,0.37104072398190047,0.6927601809954752,0.6669683257918553,0.7312871249741875,31.616407127923114,0.13032319508624532,0.1686681212290933,40.91888621017804,,global_mean,0.7,mcar,6,ok,
pattern_mcar__frac_0p700__seed_6,0.8673469387755102,0.8571428571428571,0.8469387755102041,0.1454889480436494,0.2538657044393344,0.21321272884188644,0.5,0.49411764705882355,0.48823529411764705,0.0,0.0,0.0,0.46515837104072405,0.7126696832579186,0.6687782805429864,0.7821412089979276,33.35955025202805,0.1375084511625229,0.1845682975084066,44.77626897553944,,row_mean,0.7,mcar,6,ok,
pattern_mcar__frac_0p700__seed_6,0.8775510204081632,0.8673469387755102,0.8673469387755102,0.3042024236723964,0.36226574344895324,0.3580075089566449,0.5384615384615384,0.5,0.5,0.14285714285714285,0.0,0.0,0.71131221719457,0.7972850678733031,0.7601809954751131,0.7872787920059636,16.24484018441752,0.06696141873214147,0.1426861833841432,34.61566808899314,,soft_impute,0.7,mcar,6,ok,
pattern_mcar__frac_0p700__seed_6,0.8979591836734694,0.8877551020408163,0.8877551020408163,0.5231582587963507,0.4056899631277761,0.35561633729425435,0.6153846153846154,0.5769230769230769,0.5769230769230769,0.375,0.26666666666666666,0.26666666666666666,0.8226244343891402,0.6737556561085972,0.6950226244343892,0.5033310829894617,3.6742089792327985,0.015145131818766689,0.033172141274259256,8.047561473135296,,tab_impute,0.7,mcar,6,ok,
pattern_mcar__frac_0p700__seed_7,0.8367346938775511,0.8367346938775511,0.8367346938775511,0.1324456820641442,0.3538148287924034,0.4468878550320786,0.5,0.5,0.5,0.0,0.0,0.0,0.3734756097560975,0.7503810975609756,0.7614329268292682,0.7276787920272909,31.560123632775596,0.17533402018208666,0.2233896797828252,40.210142360908534,,global_mean,0.7,mcar,7,ok,
pattern_mcar__frac_0p700__seed_7,0.8367346938775511,0.8367346938775511,0.826530612244898,0.15662236590265088,0.30091815742132133,0.29335505595669503,0.5,0.5,0.5190548780487805,0.0,0.0,0.10526315789473684,0.4291158536585366,0.6840701219512195,0.7233231707317073,0.764063874958083,33.45967408395586,0.18588707824419923,0.24730914916712543,44.515646850082575,,row_mean,0.7,mcar,7,ok,
pattern_mcar__frac_0p700__seed_7,0.8367346938775511,0.8367346938775511,0.8469387755102041,0.37242112855467,0.4837485334838911,0.39592537977662945,0.5,0.5,0.53125,0.0,0.0,0.11764705882352941,0.7469512195121951,0.713795731707317,0.7362804878048781,0.7606030420283787,15.502809086399875,0.08612671714666598,0.18445156934822357,33.20128248268024,,soft_impute,0.7,mcar,7,ok,
pattern_mcar__frac_0p700__seed_7,0.7959183673469388,0.8469387755102041,0.826530612244898,0.3050987159973276,0.34972943094459524,0.22895251008609616,0.5259146341463414,0.53125,0.49390243902439024,0.16666666666666666,0.11764705882352941,0.0,0.5388719512195121,0.7202743902439025,0.6097560975609756,0.4997123330249451,3.6671191623645627,0.02037288423535868,0.04373791402692809,7.872824524847055,,tab_impute,0.7,mcar,7,ok,
pattern_mcar__frac_0p700__seed_8,0.8775510204081632,0.8775510204081632,0.8775510204081632,0.19062063498075846,0.23286126203069302,0.2271034808909083,0.5,0.5,0.5358527131782945,0.0,0.0,0.14285714285714285,0.5852713178294573,0.6729651162790697,0.6841085271317829,0.7401269170222804,31.55636473647594,0.13007569965571286,0.1673899959201271,40.60881301022283,,global_mean,0.7,mcar,8,ok,
pattern_mcar__frac_0p700__seed_8,0.8673469387755102,0.8571428571428571,0.8367346938775511,0.23653856816394625,0.17001370080889533,0.18950073357932018,0.5300387596899224,0.4883720930232558,0.5125968992248062,0.13333333333333333,0.0,0.1111111111111111,0.5930232558139534,0.6182170542635659,0.6017441860465116,0.7862458750023507,33.54985188214457,0.13829287667825463,0.1847421233197757,44.81843911737758,,row_mean,0.7,mcar,8,ok,
pattern_mcar__frac_0p700__seed_8,0.8775510204081632,0.8571428571428571,0.8571428571428571,0.4271731911059796,0.23337776701243665,0.27010059434995404,0.5,0.4883720930232558,0.5242248062015504,0.0,0.0,0.125,0.7228682170542636,0.6942829457364341,0.6472868217054264,0.7694644579896703,15.938336890988465,0.06569800861907858,0.1408019415433536,34.15855101841758,,soft_impute,0.7,mcar,8,ok,
pattern_mcar__frac_0p700__seed_8,0.8571428571428571,0.8673469387755102,0.8673469387755102,0.2115935734847021,0.15294026122561427,0.16436715547051708,0.4883720930232558,0.4941860465116279,0.4941860465116279,0.0,0.0,0.0,0.6085271317829457,0.502422480620155,0.5106589147286822,0.4686985000153072,3.6330532652709433,0.014975487490811804,0.033235724073962386,8.062986660343274,,tab_impute,0.7,mcar,8,ok,
pattern_mcar__frac_0p700__seed_9,0.9183673469387755,0.9183673469387755,0.9081632653061225,0.1364129129879713,0.18305851326037662,0.1818201243487061,0.5604395604395604,0.5604395604395604,0.489010989010989,0.2,0.2,0.0,0.5902668759811617,0.7237048665620095,0.6640502354788069,0.8097361670224927,31.56749545389101,0.13012158060136442,0.165562990167537,40.16558141464448,,global_mean,0.7,mcar,9,ok,
pattern_mcar__frac_0p700__seed_9,0.9081632653061225,0.8979591836734694,0.8979591836734694,0.15610793604378775,0.12608396331800586,0.1236558233966068,0.554945054945055,0.4835164835164835,0.5494505494505495,0.18181818181818182,0.0,0.16666666666666666,0.6138147566718994,0.5667189952904238,0.5510204081632653,0.827045083977282,33.50185796741968,0.1380950452078305,0.18303498986764993,44.40428854189187,,row_mean,0.7,mcar,9,ok,
pattern_mcar__frac_0p700__seed_9,0.9183673469387755,0.9387755102040817,0.9183673469387755,0.12496391427713635,0.31464367752976596,0.16602021561205232,0.4945054945054945,0.5714285714285714,0.4945054945054945,0.0,0.25,0.0,0.6420722135007848,0.6907378335949764,0.6609105180533752,0.8165597500046715,15.096614886602229,0.062228420802152636,0.1356184504157729,32.9010360708665,,soft_impute,0.7,mcar,9,ok,
pattern_mcar__frac_0p700__seed_9,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.23652450212741494,0.1291423267871742,0.22727979916099328,0.6318681318681318,0.5,0.5,0.36363636363636365,0.0,0.0,0.7048665620094192,0.6036106750392466,0.6075353218210361,0.6179106659837998,3.53141624242427,0.014556538509580668,0.03238750523451614,7.857208769893615,,tab_impute,0.7,mcar,9,ok,
pattern_mar_logistic__frac_0p100__seed_0,0.8367346938775511,0.826530612244898,,0.4195991992978171,0.3301918530195104,,0.5759036144578313,0.5698795180722892,,0.2727272727272727,0.2608695652173913,,0.7847389558232932,0.7726907630522089,,0.5499967919895425,3.273875669882101,0.013494953297123254,0.03590500954025938,8.710555314466925,0.8345059580169618,knn,0.1,mar_logistic,0,ok,
pattern_mar_logistic__frac_0p100__seed_1,0.8571428571428571,0.8571428571428571,,0.4518988180278503,0.3752714534808543,,0.5918552036199095,0.5266968325791855,,0.3,0.125,,0.8180995475113122,0.788235294117647,,0.23684245796175674,3.4897363344051446,0.01438473344767166,0.03664106723602757,8.889122911460289,0.025103833992034197,knn,0.1,mar_logistic,1,ok,
pattern_mar_logistic__frac_0p100__seed_2,0.9387755102040817,0.9285714285714286,,0.5771253060998385,0.6029956427015251,,0.6666666666666666,0.6111111111111112,,0.5,0.36363636363636365,,0.9026217228464419,0.897003745318352,,0.25205512496177107,3.087337620578778,0.017541691026015785,0.03773205514940039,6.640841706294468,0.02628041699063033,knn,0.1,mar_logistic,2,ok,
pattern_mar_logistic__frac_0p100__seed_3,0.8673469387755102,0.8571428571428571,,0.6017029516173446,0.5609898814758563,,0.5666666666666667,0.5333333333333333,,0.23529411764705882,0.125,,0.8819277108433735,0.8883534136546185,,0.24593545898096636,3.565637727759914,0.014697599867105993,0.03565909337005857,8.65089605157621,0.022146583010908216,knn,0.1,mar_logistic,3,ok,
pattern_mar_logistic__frac_0p100__seed_4,0.8775510204081632,0.8673469387755102,,0.5711863831096468,0.6429330762414166,,0.6309523809523809,0.5357142857142857,,0.4,0.13333333333333333,,0.8503401360544218,0.8728741496598639,,0.22622200002660975,3.1539206859592714,0.018999522204573925,0.041103937040585056,6.823253548737119,0.024651625019032508,knn,0.1,mar_logistic,4,ok,
pattern_mar_logistic__frac_0p100__seed_5,0.8469387755102041,0.8367346938775511,,0.34428460259889093,0.32665088074707144,,0.5901162790697674,0.5125968992248062,,0.2857142857142857,0.1111111111111111,,0.7936046511627908,0.7868217054263565,,0.26487462501972914,3.1573097534833865,0.01879351043740111,0.04333542708145878,7.280351749685075,0.022817458026111126,knn,0.1,mar_logistic,5,ok,
pattern_mar_logistic__frac_0p100__seed_6,0.8979591836734694,0.8775510204081632,,0.5832945672371548,0.6713745682114161,,0.6479638009049774,0.5384615384615384,,0.4444444444444444,0.14285714285714285,,0.9212669683257919,0.8968325791855204,,0.2500044589978643,3.0400964630225085,0.017778341889020517,0.039191686671625606,6.701778420847979,0.024652042018715292,knn,0.1,mar_logistic,6,ok,
pattern_mar_logistic__frac_0p100__seed_7,0.8775510204081632,0.826530612244898,,0.7614000318823688,0.7123018235634334,,0.6501524390243902,0.49390243902439024,,0.45454545454545453,0.0,,0.9207317073170732,0.9542682926829268,,0.2469441659632139,3.176561629153269,0.017946675870922423,0.03853684864849359,6.821022210783366,0.02577112498693168,knn,0.1,mar_logistic,7,ok,
pattern_mar_logistic__frac_0p100__seed_8,0.8877551020408163,0.8979591836734694,,0.6517819592024485,0.7301567849361967,,0.6492248062015504,0.5833333333333334,,0.42105263157894735,0.2857142857142857,,0.9186046511627908,0.9253875968992247,,0.2507628329913132,2.9861178992497317,0.01687072259463125,0.03833228549956477,6.784814533422965,0.023820166010409594,knn,0.1,mar_logistic,8,ok,
pattern_mar_logistic__frac_0p100__seed_9,0.9387755102040817,0.9285714285714286,,0.6119356833642547,0.5178266178266178,,0.7692307692307692,0.6318681318681318,,0.5714285714285714,0.36363636363636365,,0.9293563579277865,0.9285714285714285,,0.2496809579897672,3.2327224008574493,0.01836774091396278,0.042861620614003657,7.543645228064643,0.024003416998311877,knn,0.1,mar_logistic,9,ok,
pattern_mar_logistic__frac_0p200__seed_0,0.8367346938775511,0.8367346938775511,,0.4064082008849548,0.37196888505072645,,0.6032128514056225,0.5485943775100401,,0.3333333333333333,0.2,,0.7606425702811246,0.7935742971887549,,0.24500579194864258,3.821219302949062,0.01575111006986423,0.03590930841719864,8.71159822201239,0.0263609160319902,knn,0.2,mar_logistic,0,ok,
pattern_mar_logistic__frac_0p200__seed_1,0.8877551020408163,0.8775510204081632,,0.5114747413544075,0.45052476426113314,,0.6746606334841629,0.5384615384615384,,0.47619047619047616,0.14285714285714285,,0.7755656108597285,0.8022624434389141,,0.24439566599903628,3.9020160857908848,0.022045288620287484,0.04846686312671294,8.57863477342819,0.025881542009301484,knn,0.2,mar_logistic,1,ok,
pattern_mar_logistic__frac_0p200__seed_2,0.9183673469387755,0.9183673469387755,,0.539636168721136,0.5997512225960502,,0.5555555555555556,0.5555555555555556,,0.2,0.2,,0.8689138576779025,0.8982521847690386,,0.23227387497900054,3.311265415549598,0.018395918975275545,0.039803049343407435,7.164548881813339,0.02417770802276209,knn,0.2,mar_logistic,2,ok,
pattern_mar_logistic__frac_0p200__seed_3,0.8775510204081632,0.8469387755102041,,0.6913060145871233,0.4693156311547116,,0.6273092369477912,0.5273092369477912,,0.4,0.11764705882352941,,0.9269076305220884,0.8570281124497992,,0.23460641701240093,3.7266230563002685,0.015361183249382805,0.035733969623378305,8.669061030631577,0.024344249977730215,knn,0.2,mar_logistic,3,ok,
pattern_mar_logistic__frac_0p200__seed_4,0.8979591836734694,0.8979591836734694,,0.647486297150439,0.6106379021895709,,0.6428571428571428,0.6428571428571428,,0.4444444444444444,0.4444444444444444,,0.9039115646258504,0.8898809523809523,,0.2229708750382997,3.6189737265415554,0.020446179245997488,0.04463615308566401,7.90059909616253,0.024591624969616532,knn,0.2,mar_logistic,4,ok,
pattern_mar_logistic__frac_0p200__seed_5,0.8571428571428571,0.8979591836734694,,0.46960398602525466,0.423599479440066,,0.6317829457364341,0.6550387596899224,,0.36363636363636365,0.4444444444444444,,0.8372093023255813,0.8241279069767442,,0.2502788330311887,3.2673983914209117,0.01845987791763227,0.04079118272178935,7.220039341756715,0.026846792025025934,knn,0.2,mar_logistic,5,ok,
pattern_mar_logistic__frac_0p200__seed_6,0.9183673469387755,0.8673469387755102,,0.677858826996758,0.6156630725596244,,0.7900452488687784,0.532579185520362,,0.6666666666666666,0.13333333333333333,,0.9502262443438914,0.9144796380090496,,0.23952945799101144,3.481207506702413,0.020357938635686624,0.04509363986968264,7.711012417715732,0.037949416029732674,knn,0.2,mar_logistic,6,ok,
pattern_mar_logistic__frac_0p200__seed_7,0.8571428571428571,0.8673469387755102,,0.7054618584030349,0.7727552753478211,,0.5876524390243902,0.59375,,0.3,0.3157894736842105,,0.895579268292683,0.9092987804878049,,0.2492836670135148,3.730797855227882,0.02144136698406829,0.04609502635337507,8.020534585487262,0.028691750019788742,knn,0.2,mar_logistic,7,ok,
pattern_mar_logistic__frac_0p200__seed_8,0.9081632653061225,0.8877551020408163,,0.652389306599833,0.6087227486684009,,0.6967054263565892,0.5416666666666666,,0.5263157894736842,0.15384615384615385,,0.8934108527131783,0.8657945736434108,,0.25260529201477766,4.116507238605898,0.02450301927741606,0.05212193285801364,8.756484720146291,0.029594667023047805,knn,0.2,mar_logistic,8,ok,
pattern_mar_logistic__frac_0p200__seed_9,0.9489795918367347,0.9285714285714286,,0.6459913959913959,0.482997557997558,,0.7747252747252746,0.5659340659340659,,0.6153846153846154,0.2222222222222222,,0.9277864992150706,0.8665620094191523,,0.256214540975634,3.992114745308311,0.02268247014379722,0.048209319278248314,8.484840192971703,0.02637791697634384,knn,0.2,mar_logistic,9,ok,
pattern_mar_logistic__frac_0p300__seed_0,0.8163265306122449,0.8367346938775511,,0.32052308802308804,0.40024136833952384,,0.5092369477911647,0.5212851405622491,,0.1,0.1111111111111111,,0.740562248995984,0.7313253012048192,,0.2535485830157995,3.740573776348696,0.02078096542415942,0.0462379375578659,8.322828760415861,0.03352045803330839,knn,0.3,mar_logistic,0,ok,
pattern_mar_logistic__frac_0p300__seed_1,0.8673469387755102,0.8673469387755102,,0.4456443682442278,0.3660077514532817,,0.630316742081448,0.565158371040724,,0.38095238095238093,0.23529411764705882,,0.7764705882352941,0.7511312217194571,,0.24986245896434411,3.910921757770633,0.016120864623951497,0.036873831157327557,8.945591438767664,0.02691333304392174,knn,0.3,mar_logistic,1,ok,
pattern_mar_logistic__frac_0p300__seed_2,0.9183673469387755,0.9081632653061225,,0.48222945636738745,0.5394535021986002,,0.6054931335830211,0.5499375780274657,,0.3333333333333333,0.18181818181818182,,0.9176029962546817,0.9332084893882647,,0.256266041949857,3.972292247231154,0.0220682902623953,0.04780058714470452,8.604105686046813,0.029747333959676325,knn,0.3,mar_logistic,2,ok,
pattern_mar_logistic__frac_0p300__seed_3,0.8469387755102041,0.8571428571428571,,0.5516029028307701,0.6121098726981079,,0.5546184738955824,0.5333333333333333,,0.21052631578947367,0.125,,0.8746987951807228,0.8863453815261044,,0.24921224999707192,3.8585230439442664,0.021436239133023702,0.04732791409368017,8.519024536862432,0.03364733298076317,knn,0.3,mar_logistic,3,ok,
pattern_mar_logistic__frac_0p300__seed_4,0.8673469387755102,0.8673469387755102,,0.5696219865325749,0.5608012572954417,,0.5357142857142857,0.5357142857142857,,0.13333333333333333,0.13333333333333333,,0.8588435374149661,0.8626700680272109,,0.23021987499669194,3.89903251161129,0.022153593815973236,0.04724204467880275,8.314599863469283,0.030949916981626302,knn,0.3,mar_logistic,4,ok,
pattern_mar_logistic__frac_0p300__seed_5,0.8571428571428571,0.8571428571428571,,0.35624995572557244,0.3784297021061727,,0.5959302325581395,0.560077519379845,,0.3,0.2222222222222222,,0.8246124031007752,0.8575581395348837,,0.2552955420105718,3.9176220078599497,0.021764566710333055,0.047919002352722034,8.625420423489967,0.03036608302500099,knn,0.3,mar_logistic,5,ok,
pattern_mar_logistic__frac_0p300__seed_6,0.8979591836734694,0.8877551020408163,,0.6016897317050125,0.5882334190026498,,0.7131221719457014,0.5769230769230769,,0.5454545454545454,0.26666666666666666,,0.9122171945701358,0.8918552036199096,,0.24795904196798801,4.110864594498035,0.016945031304608553,0.03760595620464389,9.123204975246606,0.029301458969712257,knn,0.3,mar_logistic,6,ok,
pattern_mar_logistic__frac_0p300__seed_7,0.8979591836734694,0.8469387755102041,,0.7065812442209694,0.7503736343022058,,0.7126524390243902,0.53125,,0.5833333333333334,0.11764705882352941,,0.8780487804878049,0.900533536585366,,0.24572795804124326,3.949276884601644,0.0219404271366758,0.04900842950156235,8.821517310281223,0.032513958984054625,knn,0.3,mar_logistic,7,ok,
pattern_mar_logistic__frac_0p300__seed_8,0.8775510204081632,0.8775510204081632,,0.5394280765794048,0.5390008389090396,,0.5358527131782945,0.5,,0.14285714285714285,0.0,,0.877906976744186,0.8851744186046511,,0.25237679202109575,3.7992282958199355,0.02110682386566631,0.046713360330171295,8.408404859430833,0.03033241699449718,knn,0.3,mar_logistic,8,ok,
pattern_mar_logistic__frac_0p300__seed_9,0.9285714285714286,0.9285714285714286,,0.44260724921819145,0.3644915716943613,,0.5659340659340659,0.5,,0.2222222222222222,0.0,,0.8791208791208791,0.7849293563579278,,0.2462274589925073,3.981651304037156,0.02262301877293839,0.04927469028901958,8.672345490867446,0.02924087503924966,knn,0.3,mar_logistic,9,ok,
pattern_mar_logistic__frac_0p400__seed_0,0.826530612244898,0.826530612244898,,0.23842048647271888,0.226184469863232,,0.5152610441767068,0.4879518072289157,,0.10526315789473684,0.0,,0.659437751004016,0.6345381526104418,,0.2461342079914175,3.8931677384780277,0.02212027124135243,0.04865957373287364,8.564084976985761,0.03338874998735264,knn,0.4,mar_logistic,0,ok,
pattern_mar_logistic__frac_0p400__seed_1,0.8469387755102041,0.8571428571428571,,0.4128127680689635,0.34522156050566666,,0.5533936651583711,0.5918552036199095,,0.21052631578947367,0.3,,0.8497737556561086,0.7855203619909502,,0.2510948749841191,3.99051768488746,0.016448959954193983,0.036456223920656554,8.84427992315128,0.030833625001832843,knn,0.4,mar_logistic,1,ok,
pattern_mar_logistic__frac_0p400__seed_2,0.9183673469387755,0.9081632653061225,,0.6619695119695119,0.5632079077201029,,0.5555555555555556,0.5,,0.2,0.0,,0.947565543071161,0.898876404494382,,0.2651172080077231,3.838233654876742,0.01582124342488352,0.03606361304535028,8.749032524801978,0.03481154202017933,knn,0.4,mar_logistic,2,ok,
pattern_mar_logistic__frac_0p400__seed_3,0.8571428571428571,0.8469387755102041,,0.47697746834294086,0.3235370200217158,,0.5606425702811245,0.5,,0.2222222222222222,0.0,,0.7726907630522089,0.6779116465863453,,0.23200120800174773,3.9455209003215437,0.016263482688876934,0.03661114790221784,8.881864481078047,0.033099375024903566,knn,0.4,mar_logistic,3,ok,
pattern_mar_logistic__frac_0p400__seed_4,0.8775510204081632,0.8775510204081632,,0.4704267285701387,0.494439073542169,,0.6309523809523809,0.6011904761904762,,0.4,0.3333333333333333,,0.7653061224489797,0.7959183673469388,,0.25339899997925386,4.078727224008574,0.0230436566328168,0.04969480741670372,8.795980912756558,0.03241754201008007,knn,0.4,mar_logistic,4,ok,
pattern_mar_logistic__frac_0p400__seed_5,0.8571428571428571,0.8571428571428571,,0.30292647340719375,0.3133304329318261,,0.560077519379845,0.5959302325581395,,0.2222222222222222,0.3,,0.7587209302325582,0.7800387596899225,,0.23715108400210738,3.9356832797427654,0.022235498755608846,0.048242083449626647,8.538848770583916,0.03152541699819267,knn,0.4,mar_logistic,5,ok,
pattern_mar_logistic__frac_0p400__seed_6,0.8469387755102041,0.8775510204081632,,0.3202385797408422,0.4750242588952266,,0.5859728506787331,0.5384615384615384,,0.2857142857142857,0.14285714285714285,,0.8117647058823529,0.8361990950226245,,0.27135991700924933,3.9767625937834943,0.01639226130990723,0.03663656039820564,8.888029552604689,0.027979499951470643,knn,0.4,mar_logistic,6,ok,
pattern_mar_logistic__frac_0p400__seed_7,0.8775510204081632,0.8673469387755102,,0.7658449451408211,0.7013328309546989,,0.6501524390243902,0.59375,,0.45454545454545453,0.3157894736842105,,0.9199695121951219,0.868140243902439,,0.27236508403439075,4.029936227224009,0.02289736492740914,0.049659943024351734,8.740149972285906,0.039987333002500236,knn,0.4,mar_logistic,7,ok,
pattern_mar_logistic__frac_0p400__seed_8,0.8979591836734694,0.8673469387755102,,0.6959237969318615,0.39402226854529493,,0.8343023255813953,0.5300387596899224,,0.6428571428571429,0.13333333333333333,,0.9447674418604652,0.876937984496124,,0.24869025003863499,3.9709882100750264,0.02243496163884196,0.049835660100676846,8.820911837819802,0.034145999990869313,knn,0.4,mar_logistic,8,ok,
pattern_mar_logistic__frac_0p400__seed_9,0.9387755102040817,0.9489795918367347,,0.4184720041862898,0.5244897959183673,,0.6373626373626373,0.6428571428571428,,0.4,0.4444444444444444,,0.8241758241758241,0.8186813186813187,,0.2643986660405062,3.9661087888531616,0.0220339377158509,0.04828407716145466,8.691133889061838,0.03612129203975201,knn,0.4,mar_logistic,9,ok,
pattern_mar_logistic__frac_0p500__seed_0,0.8163265306122449,0.826530612244898,,0.20782626488588224,0.2452075552144817,,0.4819277108433735,0.4879518072289157,,0.0,0.0,,0.6104417670682731,0.6558232931726907,,0.24323208397254348,4.010931618435155,0.016533106423887695,0.03664736066691443,8.89064969779344,0.032777707965578884,knn,0.5,mar_logistic,0,ok,
pattern_mar_logistic__frac_0p500__seed_1,0.8367346938775511,0.8469387755102041,,0.33457138859818153,0.19562580760703155,,0.5475113122171946,0.48823529411764705,,0.2,0.0,,0.6633484162895927,0.6018099547511313,,0.2527246249956079,3.888643515541265,0.01602903345235476,0.0355929616974566,8.63485250780297,0.03209533303743228,knn,0.5,mar_logistic,1,ok,
pattern_mar_logistic__frac_0p500__seed_2,0.9081632653061225,0.9081632653061225,,0.183763970437821,0.19347380153452282,,0.5,0.5,,0.0,0.0,,0.7053682896379525,0.7515605493133583,,0.2689913329668343,4.125240728831725,0.017004289896256082,0.037577616556129824,9.116329776517095,0.03309974999865517,knn,0.5,mar_logistic,2,ok,
pattern_mar_logistic__frac_0p500__seed_3,0.8469387755102041,0.8673469387755102,,0.45509549979847497,0.451007922147743,,0.5273092369477912,0.5666666666666667,,0.11764705882352941,0.23529411764705882,,0.7702811244979919,0.6578313253012048,,0.2499072919599712,4.0429912111468385,0.016665256435065286,0.03697519952105778,8.970183403808617,0.04044466698542237,knn,0.5,mar_logistic,3,ok,
pattern_mar_logistic__frac_0p500__seed_4,0.8571428571428571,0.8571428571428571,,0.4608750545672814,0.413054027005704,,0.5297619047619048,0.5,,0.125,0.0,,0.8120748299319728,0.8112244897959184,,0.27918804198270664,4.06687374062165,0.016763700497203837,0.03662828847021281,8.886022782873628,0.03330025001196191,knn,0.5,mar_logistic,4,ok,
pattern_mar_logistic__frac_0p500__seed_5,0.8061224489795918,0.8367346938775511,,0.2662498694378085,0.2615749890206412,,0.5310077519379846,0.5125968992248062,,0.17391304347826086,0.1111111111111111,,0.7286821705426356,0.7281976744186047,,0.2586396670085378,4.0118902465166135,0.0165370578999036,0.03684456045076982,8.938490365356758,0.030463207978755236,knn,0.5,mar_logistic,5,ok,
